actors,director,genre,imdb_rating,just_rating,opening_date,posterLink,runtime,synopsis,title_kor
BooneSmith,"MykeClarkson,SteveEder",다큐멘터리,,,2014,https://images.justwatch.com/poster/255503765/s592,43min,"는 대형 고양잇과 전문가인 분 스미스와 함께 남비티 동물보호구역에서 다음 먹잇감을 찾는 수사자 세 마리를 추적한다. 탁 트인 아프리카 덤불에서 먹이를 사냥하고, 짝짓기 상대를 찾는 사자들을 따라간다. 하지만 진정으로 이 형제들의 동기를 이해하기 위해, 분은 그들과 정면으로 마주한다.",인간과 사자의 대결
"TarajiP.Henson,OctaviaSpencer,JanelleMonáe,KevinCostner,KirstenDunst,JimParsons,MahershalaAli,GlenPowell,ArianaNeal,SaniyyaSidney,ZaniJonesMbayise,DonnaBiscoe,OlekKrupa,AldisHodge,KimberlyQuinn,FrankHoytTaylor,LidyaJewett,KaranKendrick,JaidenKaine,KurtKrause,KenStrunk,SelahKimbroJones,TreStokes,CoreyMendellParker,AshtonTyler,AlkoyaBrunson,RonClintonSmith,GregoryAlanWilliams,MariaHowell,ArnellPowell,CrystalLeeBrown,TequillaWhitfield,DaneDavenport,EvanHoltzman,TravisSmith,ScottMichaelMorgan,ChrisCavalier,RobertG.McKay,RhodaGriffis,KarenWheelingReynolds,KateKneeland,JoeKnezevich,PaulRyden,JohnAtwood,JonEdwinWright,WilburFitzgerald,MichaelHartson,BobJennings,GaryWeeks,AfemoOmilami,CullenMoss,AmyTipton,ElijahEverett,AndrePushkin,RandallNewsome,JoeHardyJr.,HowieJohnson,DavidKallaway,AddisonRoseMelfi,PaigeNicollette",TheodoreMelfi,"드라마,역사",7.8,88%,2016,https://images.justwatch.com/poster/8539890/s592,2시간7분,"천부적인 수학 능력을 가진 캐서린 존슨, NASA 흑인 여성들의 리더이자 프로그래머 도로시 본 , 흑인 여성 최초의 NASA 엔지니어를 꿈 꾸는 메리 잭슨. 미국과 러시아의 치열한 우주 개발 경쟁이 벌어지고 있던  시절, 천부적인 두뇌와 재능을 가진 그녀들이 NASA 최초의 우주궤도 비행 프로젝트에 선발된다. 하지만 유색인종 전용 화장실을 사용해야 하고, 중요한 회의에 참석할 수 없으며, 공용 커피 포트조차 용납되지 않는 따가운 시선에 점점 지쳐 간다. 한편 프로젝트는 난항을 겪게 되고, 해결 방법은 비전을 제시할 수 있는 새로운 수학 공식을 찾아내는 것뿐인데...",히든 피겨스
"FrancesMcDormand,SamRockwell,LucasHedges,WoodyHarrelson,AbbieCornish,CalebLandryJones,PeterDinklage,JohnHawkes,SamaraWeaving,ZeljkoIvanek,ClarkePeters,AmandaWarren,KerryCondon,DarrellBritt-Gibson,KathrynNewton,SandyMartin,RiyaMayAtwood,SelahAtwood,MalayaRiveraDrew,ChristopherBerry,JerryWinsett,BrendanSextonIII,AlejandroBarrios,JasonLedford,GregoryNassifSt.John,AllyssaBarley,WilliamJ.Harrison,EleanorThreatt,MichaelAaronMilligan,NickSearcy",MartinMcDonagh,"드라마,코미디,범죄",8.1,88%,2017,https://images.justwatch.com/poster/44453633/s592,1시간55분,"범인을 잡지 못한 딸의 살인 사건에 세상의 관심이 사라지자, 엄마 밀드레드는 아무도 사용하지 않는 마을 외곽 대형 광고판에 도발적인 세 줄의 광고를 실어 메시지를 전한다. 마을 사람들을 모두 놀라게 한 밀드레드의 세 개의 메시지로 인해, 지역 방송에서 살인 사건이 다시 회자되는 등 그녀의 의도대로 세상 사람들의 이목을 끌게 된다. 마을의 존경 받는 경찰서장 월러비와 경찰관 딕슨은 무능한 경찰로 낙인찍히고, 조용한 마을의 평화를 바라는 이웃 주민들은 경찰의 편에 서서 그녀와 맞서기 시작하는데...",쓰리 빌보드
DanielOreskes,VanessaLucas,다큐멘터리,7.1,75%,2015,https://images.justwatch.com/poster/141854806/s592,44min,"There's a tight-knit snake family that rules reptilian streets with impressive firepower and a fearsome reputation. Equipped with an array of deadly weapons and a bad attitude the Cobra family instills fear and chaos throughout the wilds of Africa and Asia. But who brings what to the table? The Godfather rules the Asian beat, Romeo runs operations along the waterways of Africa, the Capo and the Sniper do all the dirty work, and The Faker is the out-of-town cousin with a growing reputation.",Cobra Mafia
RobertPoole,RichardSlater-Jones,다큐멘터리,6.8,73%,2017,https://images.justwatch.com/poster/141457048/s592,44min,Wildlife filmmaker Bob Poole follows a mother cheetah named Naborr who is determined to keep her two cubs alive.,맨 어몽 치타스
"RomanGriffinDavis,ThomasinMcKenzie,ScarlettJohansson,TaikaWaititi,SamRockwell,RebelWilson,AlfieAllen,StephenMerchant,ArchieYates,LukeBrandonField,JoeWeintraub,BrianCaspe,JamesMcVan,JudithGeorgi,VictoriaHogan,BethanyAdams,IvaŠindelková,MatejSeifert,TrishOsmond,OdetaCali,SamuelBogner,RobertEast,CurtisMatthew,HardyGriffinDavis,ChristianHowlings,BillyRayner,GabrielAndrews,StanislavCallas,SamHaygarth,IssyStewart,GilbyGriffinDavis,AdolfHitler",TaikaWaititi,"코미디,드라마,전쟁,MadeinEurope",7.9,88%,2019,https://images.justwatch.com/poster/169806135/s592,1시간48분,"전쟁이 막바지에 접어든 1940년대 독일, 엄마 로지와 단둘이 살고 있는 10살 소년 조조는 독일 소년단에 입단한다. 상상 속 친구 히틀러의 응원에 힘입어 소년단 생활을 시작한 조조는 나약한 모습으로 단원 사이에서 놀림거리가 되고 만다. 설상가상으로 조조는 수류탄 사고까지 일으키며 얼굴과 다리에 부상을 입는다. 그렇게 히틀러의 멋진 경호원이 되겠다는 부푼 꿈이 물거품으로 돌아갈 때쯤, 조조는 자신의 집 벽장 안에 숨어 지내던 유대인 소녀 엘사와 마주치게 되는데...",조조 래빗
"OliviaRodrigo,JoshuaBassett,SofiaWylie,MattCornett,JuliaLester,DaraReneé,LarrySaperstein,KateReinders,FrankieA.Rodriguez,TimFederle,KennyOrtega",ClaytonCogswell,"음악,다큐멘터리,드라마,코미디",7.1,84%,2019,https://images.justwatch.com/poster/204683596/s592,23min,An exclusive look into the making of High School Musical: The Musical: The Series.,High School Musical: The Musical: The Series: The Special
"RyanReynolds,JodieComer,JoeKeery,LilRelHowery,UtkarshAmbudkar,TaikaWaititi,ChanningTatum,AaronWReed,BritneOldford,CamilleKostek,MarkLainer,MikeDevine,SophieLevy,VernonScott,NaheemGarcia,AnabelGraetz,RicPlamenco,KennethIsrael,MichaelMalvesti,ColinAllen,MichaelTow,HughJackman,DwayneJohnson,TinaFey,JohnKrasinski,ChrisEvans,AlexTrebek,LaraSpencer,MatthewCardarople,JonathanDeAzevedo,DestinyClaymore,Ninja,Pokimane,LannanEacott,SeánMcLoughlin,DanTDM,CharlotteLevy,ColetteLevy,MariamaConde,OliviaZ.Cote,RyanDoyle,BobGilliam,TerriSchwartz,EugeneNomura,EuriNomura,OctaviaChavez-Richmond,RajJawa,CharlieLehmer,ElainyMata,JackMcLaglen,JoseGunsAlves,Minh-AnhDay,EllaFaria,FranciscoMarquez,OwenBurke,TimothyJohnSmith,JustinJohnston,PatrickVincentCurran,LilySteven,GabrielleLorthe,BrianaMitchell,RosarioCorso,ReginaTaufen,LiamCampos,PiperAcord,BrettSchneider,OmarGhonim,TaitFletcher,DomenicArduino,EmmaJonnz",ShawnLevy,"SF,액션,코미디,판타지",7.2,85%,2021,https://images.justwatch.com/poster/253033499/s592,1시간55분,"평범한 직장, 절친 그리고 한 잔의 커피.  평화로운 일상 속 때론 총격전과 날강도가 나타나는 버라이어티한 ‘프리시티’에 살고 있는 ‘가이’. 그에겐 뭐 하나 부족한 것이 없었다. 우연히 마주친 그녀에게 한눈에 반하기 전까지는…  갖은 노력 끝에 다시 만난 그녀는 ‘가이’가 비디오 게임 ‘프리시티’에 사는 배경 캐릭터이고, 이 세상은 곧 파괴될 거라 경고한다. 혼란에 빠진 ‘가이’ 그러나 그는 ‘프리시티’의 파괴를 막기 위해 더 이상 배경 캐릭터가 아닌, 히어로가 되기로 결심한다.",프리 가이
"ShanessaKhawaja,JennaQureshi,KarenTeliha,IsmailBashey,FazeelatAslam",AqsaAltaf,드라마,76%,76%,2021,https://images.justwatch.com/poster/245418963/s592,21min,"Ameena, a Muslim Pakistani immigrant, wakes up on Eid to find out that she has to go to school. Homesick and heartbroken, she goes on a mission to make Eid a public-school holiday, and in the process, reconnects with her older sister, and embraces her new home, while her new home embraces her.",American Eid
"DomeeShi,RonaLiu,LindseyCollins,DanielleFeinberg,RosalieChiang,AndrewStanton,SandraOh",EricaMilsom,다큐멘터리,79%,79%,2022,https://images.justwatch.com/poster/267749691/s592,48min,도미 시 감독과 픽사 팀의 손에서 만들어진 메이의 변화 과정에 대한 다큐멘터리,판다를 안아줘!: 메이의 새빨간 비밀 비하인드
"SylvianeDiouf,NatalieS.Robertson,MaryElliott,JamesP.Delgado,StacyeHathorn,JosephGrinnan,KamauSadiki",LisaFeit,다큐멘터리,65%,65%,2022,https://images.justwatch.com/poster/263718768/s592,42min,미국 최후의 노예선이지만 침몰한 난파선 `클로틸다`를 고고학자들이 조사하는 과정을 다룬 다큐멘터리,클로틸다: 미국의 마지막 노예선
"MikaAbdalla,JakeShort,ParisJackson,MargaretCho,FortuneFeimster,RebeccaHenderson,MasonVersaw,ArtemisPebdani,TateHanyok,HaydenSzeto",TaliaOsteen,"코미디,드라마,로맨스",5.2,68%,2022,https://images.justwatch.com/poster/259817770/s592,1시간30분,"Avery, a teenager with a tendency towards perfectionism, enlists her friend Larson to help her prepare for her first time with her long-distance boyfriend.",Sex Appeal
AdamTrent,AdamTrent,다큐멘터리,4.2,46%,2021,https://images.justwatch.com/poster/257642678/s592,43min,Famed magician Adam Trent breaks the number one rule of magic and puts magic in the hands of everyday people to help them with the biggest and most emotional moments of their lives.,The Magic Maker
"KeylaMonterrosoMejia,CristelaAlonzo,GraceSong,OliviaSullivent,GilbertoOrtiz",AnnMariePace,드라마,74%,74%,2021,https://images.justwatch.com/poster/245417214/s592,19min,"Val Garcia, a Mexican-American teen who is half human/half vampire, has had to keep her identity a secret from both worlds. But when her human best friend shows up at her monster-infested school, she has to confront her truth, her identity, and herself.",Growing Fangs
EdwardMarcoux,,다큐멘터리,6.4,56%,2021,https://images.justwatch.com/poster/249804405/s592,44min,"Scientists dive deep on the mysterious and unusual predatory behavior of orcas attacking great white sharks, and the disappearance of the other sharks after these attacks.",Killer Shark Vs. Killer Whale
"RosalieChiang,SandraOh,AvaMorse,HyeinPark,MaitreyiRamakrishnan,OrionLee,WaiChingHo,TristanAllerickChen,LoriTanChinn,MiaTagano,SherryCola,LillianLim,JamesHong,JordanFisher,FinneasO'Connell,TopherNgo,GraysonVillanueva,JoshLevi,SashaRoiz,AddieChandler,LilySanfelippo,Anne-Marie,EvanAgos,TrinityBliss,DevinBright,KimberlyBrooks,DavidChen,IanJamesCorlett,JulietDonenfeld,TerriDouglas,EllenDubin,AlisonFernandez,JackFisher,ErinFitzgerald,PoonFong-Fong,HadleyGannaway,KimMaiGuest,DavidHayter,KarenHuie,CalebJeon,ArifS.Kinchen,SeanT.Krishnan,PaulKwo,JamesTakuLeung,EthanLoh,LydiaLook,NoelMason,JasonMaybaum,JaidenMcLeod,UlkaSimoneMohanty,IaraNemirovsky,CapriOliver,BenjaminPlessala,TsangPui-Yee,MaddixRobinson,ZenoRobinson,VivienneRutherford,VioletGraceSchaffer,MarielSheets,ChristianJ.Simon,ArtemisSnow,SydneyThomas,TimothyCheng,BenjaminValic,ShondaliaWhite,CedricL.Williams",DomeeShi,"판타지,코미디,가족,애니메이션",7.2,85%,2022,https://images.justwatch.com/poster/267715080/s592,1시간40분,"엄마의 착한 딸? 아니면 미운 13살? 똑 부러지면서도 엉뚱한 매력이 있는 메이는 요즘 질풍노도의 시기를 겪느라 고민이 많다. 이 나이에 엄마의 과잉보호를 받자니 스트레스가 이만저만이 아닌 데다, 관심사, 인간관계, 신체 등 그녀의 모든 것이 변하고 있기 때문. 근데 이 와중에 흥분하면 거대한 레서판다로 변신하는 비밀까지 떠안게 되다니! 거참, 사춘기 쉽지 않네.",메이의 새빨간 비밀
