actors,director,genre,imdb_rating,just_rating,opening_date,runtime,synopsis,title_kor
"BenStiller,ChrisRock,DavidSchwimmer,JadaPinkettSmith,SachaBaronCohen,CedrictheEntertainer,AndyRichter,BernieMac,AlecBaldwin,SherriShepherd,Will.i.am,ElisaGabrielli,TomMcGrath,ChrisMiller,ChristopherKnights,ConradVernon,QuinnDempseyStiller,DeclanSwift,FredTatasciore,EricDarnell,WillowSmith,ThomasStanley,ZacharyGordon,MeredithVieira,LesleyStahl,AlRoker,DavidSoren,PhilLaMarr,StephenKearin,DanO'Connor,EdieMirman,Fergie,HarlandWilliams,DannyJacobs,BridgetHoffman,TerrenceHardyJr.,ConnerRayburn,HollyDorff,DavidP.Smith,LynnanneZager,JackieGonneau,JohnEricBentley,JohnDiMaggio,JosephsQuartzy,JuwelChowdhury","EricDarnell,TomMcGrath","코미디,애니메이션,가족",6.7 (220k),74%,2008,1시간29분,"마다가스카 섬에서 좌충우돌 모험을 끝낸 뉴요커 4인방 사자 알렉스(벤 스틸러), 얼룩말 마티(크리스 락), 기린 멜먼(데이빗 쉼머), 하마 글로리아(제이다 핀켓 스미스)는 펭귄 특공대가 제작한 비행기 ‘에어 펭귄’을 타고 뉴욕으로 컴백하던 중 또 다시 미지의 세계에 불시착하게 된다. 이번에는 말로만 듣던 진짜 生 야생 ‘아프리카’! 그들은 각자 헤어졌던 가족, 새친구, 연인을 만나 生 야생에 적응해간다. 그러던 중, 평화롭던 아프리카에 가뭄이 찾아오고 뉴요커 4인방은 혼란에 빠진 아프리카를 구하기 위해 뭉치는데…  과연 함께해도 모자란 이들이 위기의 아프리카를 구할 수 있을까?  그리고 아프리카를 탈출해 무사히 집으로 돌아갈 수 있을까?",마다가스카 2
"NataliePortman,ScarlettJohansson,EricBana,JimSturgess,MarkRylance,KristinScottThomas,DavidMorrissey,BenedictCumberbatch,OliverColeman,AnaTorrent,EddieRedmayne,JunoTemple,AndrewGarfield,MarkLewisJones,IainMitchell,MichaelSmiley,MontserratRoigdePuig,AlfieAllen,CorinneGalloway,TomCox,JoannaScanlan,EmmaNoakes,MaisieSmith,TiffanyFreisberg,BillWallis,ConstanceStride,BrodieJudge,FintonReilly",JustinChadwick,"로맨스,드라마,역사",6.7 (110k),74%,2008,1시간55분,"볼린 가의 아름다운 딸 앤 볼린은 영국의 국왕 헨리 8세를 유혹하여 권력과 명예를 얻으려 한다. 그러나 왕의 마음을 사로잡은 것은 동생 메리 볼린. 왕은 당차고 도전적인 성격의 앤과 달리 순수함과 관능미를 가진 메리에게 빠져들고 그녀를 궁으로 불러들이게 된다. 메리는 집안의 이익과는 상관없이 왕을 진심으로 사랑하게 되고 권력과 명예를 중요시하는 앤과 갈등을 일으키게 된다. 이후 왕의 아이를 임신하게 된 메리가 왕과의 동침이 불가능해지자, 동생에 대한 질투와 증오로 기회를 엿보던 앤은 동생을 밀어내고 왕을 유혹하기 시작한다. 앤이 점차 다가올수록 그녀의 요부 같은 섹시미에 빠져드는 헨리 8세는 그녀를 갖기 위해 애를 쓰지만, 앤은 그와의 잠자리를 쉽게 허락하지 않고 더 큰 권력을 가진 ‘왕비’가 되길 원하는데…",천일의 스캔들
"AnnaFaris,EmmaStone,KatDennings,KatharineMcPhee,RumerWillis,HughHefner,ChristopherMcDonald,BeverlyD'Angelo,KielyWilliams,TysonRitter,ColinHanks,SarahWright,DanniKatz,DanaGoodman,KimberlyMakkouk,MonetMazur,JayHayden,OwenBenjamin,NickSwardson,HollyMadison,ShaquilleO'Neal,DanPatrick,SeanSalisbury,CharlesRobinson,EmilyWilson,BridgetMarquardt,KendraWilkinson,SaraJeanUnderwood,LaurenMichelleHill,HiromiOshima,ShaquilleO'Neal,AllenCovert,KendraWilkinson",FredWolf,"로맨스,코미디",5.5 (82k),63%,2008,1시간37분,"플레이보이의 인기 모델이었던 쉘리 달링턴은 그동안 휴 해프너 회장의 저택인 플레이보이 맨션에서 다른 모델들과 함께 생활해왔으나, 27세가 된 생일날, 플레이보이 모델로는 너무 고령이라는 이유로 맨션에서의 퇴출을 통보받는다. 9년간이나 지내온 맨션을 떠나 갈곳도 없고 특별한 기술도 없는 쉘리가 마주친 것은, 캠퍼스에서 가장 인기없는 여대생 동아리 '제타 타우 제타'의 대책없는 멤버들. 이들 멤버들은 조만간 자신들의 기숙사를 다른 동아리 '파이 요타 뮤'에게 빼앗길 처지에 놓여있다. 우여곡절 끝에 쉘리가 이들 동아리 기숙사의 사감이 되고 멤버들에게 화장법과 남자 다루기 등에 대해 가르치기 시작하면서, 쉘리와 동아리 멤버들 모두에게 큰 변화가 일어나는데…",하우스 버니
"GongHyo-jin,LeeJong-hyuk,SeoWoo,HwangWoo-seul-hye,PangEun-jin,BaeSung-woo,RaMi-ran,ChoiHee-jin,SeoYoung-ju,BongJoon-ho,ParkChan-wook,JeongJeong-hun",LeeKyoung-mi,코미디,6.3,70%,2008,1시간41분,"시도 때도 없이 얼굴 빨개지는 안면홍조증에 걸린 양미숙은 비호감에 툭하면 삽질을 일삼는 고등학교 러시아어 교사. '지지난해 회식자리에서도 내 옆에 앉았고, 집으로 가는 차 안에서도 내 옆에 앉은 걸 보면 서선생님은 나를 좋아하는 게 분명해!'라고 생각하던 그녀 앞에 단지 예쁘다는 이유로 사랑 받는 모든 여자의 적 이유리 선생이 나타났다.  같은 러시아어 교사인 이유리 선생. 그러나 러시아어가 인기 없단 이유로 양미숙은 중학교 영어 선생으로 발령 나고, 자신이 짝사랑하는 서선생과 이유리 사이에도 미묘한 기운이 감지되는데...",미쓰 홍당무
"LivTyler,ScottSpeedman,GlennHowerton,KipWeeks,LauraMargolis,GemmaWard,AlexFisher,PeterClayton-Luce",BryanBertino,"스릴러,공포",6.2 (127k),69%,2008,1시간26분,"새벽 4시, 행복한 시간을 보내고 있던 커스틴(리브 타일러)과 제임스(스캇 스피드맨) 커플은 의문의 노크소리를 듣는다. 문 앞에 서있는 건 마스크를 쓴 성인 남자와 여자 그리고 어린 아이! 커플을 조금씩 옥죄어오며 생존을 위협하는 이들은 ‘타마라 있어요?'만을 되뇌일 뿐, 무엇을 원하는지 알 수가 없다.  집이라는, 아늑하지만 한편으로 단절된 공간 안에서 낯선 이들의 시선, 기괴한 소리 등 ‘외부의 알 수 없는 존재’로 인해 점차 극한의 공포로 빠져드는 긴박한 상황을 그려내고 있다.",노크: 낯선 자들의 방문
"LeonardoDiCaprio,RussellCrowe,MarkStrong,AliSuliman,SimonMcBurney,MichaelGaston,MehdiNebbou,GolshiftehFarahani,OscarIsaac,AlonAboutboul,VinceColosimo,KaisNashif,LubnaAzabal,GhaliBenlafkih,ClaraKhoury,GianninaFacio,AnnabelleWallis,XantheElbrick,MichaelStuhlbarg,JameelKhoury,AaronleeWright",RidleyScott,"스릴러,액션,드라마",7.1 (224k),76%,2008,2시간8분,전세계적으로 일어나는 테러사건의 배후를 찾기 위해 사상 최악의 미션에 투입된 대 테러요원 페리스. 또 다른 요원 호프만을 통해 본부의 임무를 전달 받는 그는 테러리스트의 우두머리를 잡기 위해 복잡한 감시망을 피해 다니면서 위험 속으로 뛰어 든다. 하지만 목표물에 다가갈수록 그가 발견하는 진실은 그의 목숨을 위협할 만큼이나 위험하다. 동료인 호프만까지 믿을 수 없게 된 그가 완수해야 할 최고의 미션은 “끝까지 살아남아야 한다”는 것!,바디 오브 라이즈
"JimCarrey,ZooeyDeschanel,BradleyCooper,JohnMichaelHiggins,RhysDarby,DannyMasterson,FionnulaFlanagan,TerenceStamp,SashaAlexander,MollySims,BrentBriscoe,RockyCarroll,JohnCothran,Jr.,SpencerGarrett,LuisGuzmán,KaiLennox,CeceliaAntoinette,StephanieHodge,JamieDenbo,RebeccaCorry,AnnaKhaja,RoniMeron,HeidiHerschbach,VivianBang,KatSawyer-Young,SeanO'Bryan,ShelbyZemanek,PatrickLabyorteaux,AlfredDeContreras,PeterGiles,WhitAnderson,PrideGrinn,KerryHoyt,MaileFlanagan,GrahamShiels,BrandonWalter,EmilyChen,AshleyMartinez,KennySearle,JohnH.Song,LaurenKim,MikeGomez,E.J.Callahan,KellyHarris,BeckyKupersmith,JillianIvaMeador,JarradPaul,AaronTakahashi,JonBaggio,PeterSpellos,WilliamWillSimm,JackieHarrisGreenberg,TrentMinx,SallyStevens,EricBradley,TeriEikoKoide,GuyMaeda,JohnPagano,LisaLong,Mary-PatGreen,MattMiller,J.R.Nutt,LanceWesley,KatsyChappell,Poetri,TrishaPaytas,MichaelPapajohn",PeytonReed,"로맨스,코미디",6.8 (353k),75%,2008,1시간44분,인생을 바꾸는 유쾌한 외침 ‘예스’! 은행 대출관련 상담원 칼 앨렌(짐 캐리)은 ‘NO’를 입에 달고 사는 자타공인 ‘노맨(No Man)’. 대출 신청 서류에는 무조건 NO! 클럽 밴드공연 호객행위에도 NO! 친구들의 파티 초대도 역시 NO! ‘NO’로 가득한 다람쥐 쳇바퀴 돌 듯 반복되는 일상이 지루하기만 하다. 하늘이 무너져도 ‘예스’? 하지만 친구의 권유로 ‘인생역전 자립프로그램’에 등록하면서 변화 없이 지루하던 그의 인생은 일대 변혁을 ..,예스맨
"JamesMcAvoy,AngelinaJolie,MorganFreeman,TerenceStamp,ThomasKretschmann,Common,KristenHager,MarcWarren,DavidO'Hara,DatoBakhtadze,KonstantinKhabenskiy,ChrisPratt,LornaScott,SophiyaHaque,BrianCaspe,MarkO'Neal,BridgetMcManus,BradCalcaterra",TimurBekmambetov,"범죄,스릴러,액션,판타지",6.7 (380k),73%,2008,1시간50분,"평범한 청년 웨슬리(제임스 맥어보이)는 어느 날 섹시한 매력의 폭스(안젤리나 졸리)를 만나고, 아버지가 암살 조직에서 일했던 최고의 킬러였다는 사실을 알게 된다. 그 또한 암살 조직의 리더 폭스와 슬론(모건 프리먼)의 도움으로 아버지의 뒤를 이어 최고의 킬러로 훈련 받는다. 임무 실행에 필요한 것은 무엇이든지 제공되지만 목숨만은 안전할 수 없는 위험한 미션 속에, 웨슬리는 자신의 숨겨진 능력을 발견하고 실력있는 킬러로 인정받게 된다. 하지만, 시간이 흐를수록 조직의 수상한 움직임을 감지하게 되고 폭스와 함께 조직을 조사하게 되는데...",원티드
"MickeyRourke,EvanRachelWood,MarisaTomei,MarkMargolis,ToddBarry,WassStevens,JudahFriedlander,JohnD'Leo,ErnestMiller,DylanKeithSummers,TommyFarra,MarciaJeanKurtz,AjayNaidu,GreggBello,ScottSiegel,MaurizioFerrigno,DonnettaLaviniaGrays,AndreaLangi,ArminAmiri,LynnTovaleAnoa'i,RyanLynn,MichaelDrayer,AlyssaBresnahan,JeffChena,VernonCampbell,FeliceChoi,BernadettePenotti,JohnnyValiant,RonKillings,GiovanniRoselli,RobertD.Siegel,ScottFranklin,SylviaKauders,AlissaReisler,WillyRosner,RebeccaDarke,E.J.Carroll,AbrahamAronofsky,CharlotteAronofsky,JenCohn,HenryKwan,TyroneScott,DouglasCrosby,LarryMercer,NickPapagerio,KevinFoote,JonTrosky,DanielHealySolwoldJr.,BrianHeffron,NicholasK.Berk,Brolly,LamarBraxtonPorter,ClaudioCastagnoli,Cobian,DocDaniels,BillyDream,RobStrauss,NateHatred,KristopherCope,DavidJohnMarkland,Inferno,JessLiaudin,Judas,LloydAnoa'i,ToaMairie,KevinMatthews,CharlesRenner,PeteNixon,PaulE.Normous,Papadon,DarnellKittrell,JaySantana,Sugga,AlexWhybrow,Whacks,RyanTygh,OliviaBaseman,BrandonDiCamillo,SakinahBingham,MattCannon,PeterConboy,EvanGinzburg,Anna-KarinEskilsson,CoryKastle,RobertOppel,PiperKenny,MichaelMarino,RafaelaOchoa,BillWalters,EricSantamaria,ErikaSmith,PaulThornton,BenVanBergen,EmmanuelYarborough,JamarShipman,JamesManley,JohnCorson,DustinHoward,StevenHaworth,JohnZandig",DarrenAronofsky,"드라마,스포츠",7.9 (300k),84%,2008,1시간51분,"현란한 테크닉과 무대 매너로 80년대를 주름잡은 최고의 스타 레슬러 랜디 '더 램' 로빈슨(미키 루크). 20년이 지난 지금, 심장이상을 이유로 평생의 꿈과 열정을 쏟아냈던 링을 떠나 식료품 상점에서 일을 하며 일상을 보내던 랜디는 단골 술집의 스트리퍼 캐시디(마리사 토메이)와 그의 유일한 혈육인 딸 스테파니(에반 레이첼 우드)를 통해 평범한 행복을 찾으려 노력하지만, 냉혹한 현실은 그에게 더욱 큰 상처로 돌아온다. 결국, 죽을 수도 있다는 의사의 경고를 뒤로 한 채 그의 생애 최고의 레슬링 매치를 위해 링에 오를 준비를 한다.",더 레슬러
"HaydenChristensen,JamieBell,SamuelL.Jackson,RachelBilson,MichaelRooker,DianeLane,AnnaSophiaRobb,MaxThieriot,JesseJames,TomHulce,KristenStewart,TeddyDunn,BarbaraGarrick,MichaelWinther,MassimilianoPazzaglia,ShawnRoberts,NathalieCox,MeredithHenderson,TonyNappo,ClarkBeasleyJr.,ValentinoVisentini,AngelicaLisk-Hann,DamirAndrei,GeorgeKing,SimonaLisi,MatteoCarlomagno,FabrizioBucci,GiorgioSantangelo,MarcelloSantoni,FrancoSalvatoreDiStefano,BradBorbridge",DougLiman,"SF,액션,스릴러",6.1 (300k),69%,2008,1시간28분,"데이빗 라이스(헤이든 크리스텐슨)는 뉴욕, 도쿄, 로마, 이집트의 스핑크스 등 원하는 곳은 순식간에 이동할 수 있는 능력의 소유자, 일명 점퍼이다. 그는 눈 깜박할 사이에 전 세계 어디든 갈 수 있고 순식간에 몇 억을 손안에 쥘 수도 있다. 17세 때 자신의 능력을 처음 자각한 데이빗은 뉴욕, 도쿄, 로마, 이집트 등 원하는 곳으로 점핑하며 화려한 메트로폴리탄의 삶을 누린다. 하지만 ‘점퍼’를 처단하기 위해 비밀리에 조직된 ‘팔라딘’들에게 추적당하기 시작하면서 곧 위험에 처하게 된다. 데이빗은 다른 점퍼들과 동맹을 맺으며 수 천 년 동안 진행된 ‘점퍼’와 ‘팔라딘’과의 전쟁에 직면하게 된다. 그러던 중 그는 서서히 자신의 과거와 가족의 비밀에 대한 진실을 알아가게 되는데..",점퍼
"WillSmith,CharlizeTheron,JasonBateman,JaeHead,EddieMarsan,DavidMattey,MaetrixFitten,ThomasLennon,JohnnyGalecki,HayleyMarieNorman,DorothyCecchi,PeterBerg,DarrellFoster,BrandonFordGreen,DaegFaerch,TrieuTran,RyanRadis,EddieJ.Fernandez,MartinKlebba,MattBettinelli-Olpin,SamanthaCannon,RicoDevereaux,AlexaHavins,EdwardM.Kelahan,AlgeritaWynnLewis,RickMali,ChrisMitchell,ScottMichaelMorgan,BryanKeithPonton,DawnRessy,NicholasRich,MarkSimich,NancyGrace,BradLeland,MichaelMann,AtticusShaffer,MichelleLemon,AkivaGoldsman,TrieuTran,LizWicker,TaylorGilbert,CarollTohme,BarbaraAli,ElizabethDennehy",PeterBerg,"판타지,드라마,범죄,액션",6.4 (469k),73%,2008,1시간32분,"X맨, 슈퍼맨, 배트맨, 스파이더맨이 가지고 있던 모든 능력에 누구도 건드릴 수 없는 독특한 성격을 겸비한 핸콕(윌 스미스)은 사람들을 도와주는 슈퍼 히어로지만 과격하고 예측 불가능한 행동으로 까칠한 슈퍼 히어로로 낙인찍힌다. 기피대상 1호로 떠오른 핸콕은 어느 날 PR 전문가 레이 엠브레이(제이슨 베이트먼)를 구하게 되고, 그는 핸콕의 추락하는 이미지를 회복시켜 주기로 약속한다. 그러던 중 핸콕은 레이의 아내 메리(샤를리즈 테론)가 자신이 탄생하게 된 비밀의 열쇠를 쥐고 있음을 알게 되고, 메리와 가까이 있을수록 자신의 초능력이 점점 약해진다는 사실을 깨닫는데...",핸콕
"BradPitt,CateBlanchett,TarajiP.Henson,JuliaOrmond,JasonFlemyng,MahershalaAli,JaredHarris,EliasKoteas,PhyllisSomerville,TildaSwinton,FauneChambers,DonnaDuPlantier,JacobTolano,EarlMaddox,EdMetzger,DannyVinson,DavidJensen,JoeannaSayler,FionaHale,PatrickThomasO'Brien,MarionZinser,PeterDonaldBadalamentiII,DannyNelson,PaulaGray,LanceE.Nichols,RampaiMohadi,TroiBechet,ElleFanning,TedManson,ClayCullen,EdithIvey,RobertTowers,SonyaLeslie,YasmineAbriel,MadisenBeaty,TomEverett,DonCreech,ChristopherDesRoches,JoshuaDesroches,RichmondArquette,JoshStewart,IliaVolok,DavidRossPaterson,TarenCunningham,MyrtonRunningWolf,StephenMonroeTaylor,DevynA.Tyler,AdrianArmas,WilburFitzgerald,AshleyNolan,LouisHerthum,KattaHules,RusBlackwell,JoelBissonnette,DeneenTyler,SpencerDaniels,ChandlerCanterbury,CharlesHenryWyson,JessicaCropper,KatherineCrockett,BiancaChiminello,EmmaDegerstedt,MeganBrown,ClayChamberlin,LeslieAugustine,BlakeBalu,AlianeBaquerot,BrettBeoubay,AllenBoudreaux,EveBrent,DavidE.Brown,JakeCarpenter,WalterDelmar,LouisDupuy,MarianFilali,RonFlagge,JoeFontana,GarrettForbes,TiffanyForest,DebbyGaudet,Simone-EliseGirard,GeraldineGlenn,ZuriGoldman,MalerieGrady,BobHarter,RhondaHuete,GrantJames,ChristopherKarlJohnson,ShilohJolie-Pitt,SpencerKayden,JonathanLane,CynthiaLeBlanc,EltonLeBlanc,ShaneLeCocq,KevinLorio,AudreyLynn,AngelinaMcCoy,HarlonMiller,ValeskaMiller,JayOliver,AntoniaPutiloff,SeanRoss,RossRouillier,RobertW.Savina,AndySims,ChazSmith,LoganDouglasSmith,TerryLeeSmith,LaurenSwinney,DennisThomasIV,MichelThériault,YvetteTucker,GelseyWeiss,AutumnWithers,BriannaWomick,MichaelWozniak",DavidFincher,"드라마,판타지,로맨스",7.8 (630k),85%,2008,2시간46분,"1차 세계 대전 말 뉴올리언즈. 80세의 외모를 가진 아기 벤자민 버튼이 태어난다. 사랑하는 아내가 벤자민을 낳다 세상을 떠난 것에 대한 분노와 아이의 평범하지 않은 외모에 경악한 벤자민의 아버지는 분노를 참지 못하고 그를 놀란 하우스 양로원 현관 앞에 버린다. 놀란 하우스에서 일하는 퀴니에게 발견된 벤자민. 퀴니를 엄마로, 그곳의 할아버지, 할머니들을 친구로 살아가는 벤자민은 해가 갈수록 젊어지는 자신을 발견한다. 12살이 되어 60대 외형을 가지게 된 벤자민은 어느 날, 할머니를 찾아온 6살의 어린 데이지를 만난다. 그리고 데이지의 푸른 눈동자를 영원히 잊을 수 없게 된다.",벤자민 버튼의 시간은 거꾸로 간다
"AkikoYajima,MikiNarahashi,KeijiFujiwara,SatomiKorogi,MariMashiba,YuiHorie,MitsuruMiyamoto,ReiSakuma,TakakoHonda,KurumiMamiya,TomokoKaneda,YusakuYara,BanjoGinga",MitsuruHongo,"애니메이션,판타지,코미디,드라마,가족",5.5,67%,2008,1시간32분,"지구를 폭발시킬 강아지를 구하라?! 제주도에서 오랜만에 평화로운 휴가를 즐기는 짱구네. 짱구와 즐거운 한 때를 보내던 흰둥이는 눈 깜짝 할 사이 엉덩이에 의문의 기저귀(?)가 붙어 버린다. 휴가를 마치고 집으로 돌아온 짱구네를 찾아 온 국제우주감시센터 U.N.K.A.(이하 응카)는 짱구네를 찾아와 흰둥이 엉덩이의 기저귀가 사실은 지구를 날려버릴 무시무시한 폭탄이라고 말하며 흰둥이를 그 폭탄과 함께 우주로 보내버려야 한다고 하고, 짱구는 흰둥이를 보낼 수 없어 몰래 응카를 피해 도망을 친다. 그 시각, 이 정보를 엿들은 미녀테러집단 개양귀비 뮤지컬 공연단도 폭탄을 추격하기 시작한다. 과연, 짱구는 지구를 날려버릴 엄청난 폭탄을 엉덩이에 단 흰둥이를 무사히 구출하고 지구를 구할 수 있을 것인가?!",짱구는 못말려 극장판: 엄청난 태풍을 부르는 금창의 용사
"SarahJessicaParker,KimCattrall,KristinDavis,CynthiaNixon,ChrisNoth,CandiceBergen,JenniferHudson,DavidEigenberg,EvanHandler,JasonLewis,MarioCantone,LynnCohen,WillieGarson,JoannaGleason,JosephPupo,AlexandraFong,ParkerFong,KerryBishé,PolinaFrantsena,KateRockwell,LenaHall,AmandaSetton,ChingValdes-Aran,MalcolmGets,LornaKelly,DaphneRubin-Vega,PatrickDeMarchelier,AndréLeonTalley,PlumSykes,LawrenHowell,GucciWestman,SergeNormant,MaryHoward,DaveBradford,GillesMarini,MonicaMayhem,GilbertCruz,DamianYoung,RickAiello,RogelioT.Ramos,ReneL.Moreno,VeanneCox,RicardoMolina,AnnaleighAshford,BridgetEverett,PeterY.Kim,SuzanneCryer,JoshuaHenry,HenrietteMantel,KimShaw,MichelleM.Kim,EricaK.Evans,RoxyDeVille,VanHughes,BridgetRegan,DreamaWalker,RubyE.Crawford,HenryStrozier,LisaKron,ScottBurn,JulieHalston",MichaelPatrickKing,"로맨스,코미디,드라마",5.7 (121k),70%,2008,2시간25분,"여자들은 원하고, 남자들은 궁금해 하는 그녀들의 짜릿한 연애, 솔직한 섹스, 완벽한 스타일의 모든 것! 당신을 황홀하게 할 그녀들이 온다!  뉴욕을 대표하는 잘나가는 그녀들 캐리, 사만다, 샬롯, 미란다! 남부러울 것 없는 완벽한 직업, 가던 사람도 뒤돌아보게 만드는 화려한 스타일로 뉴욕을 사로잡은 그녀들에게도 고민은 있다! 그건 바로 ‘사랑’. 뉴욕을 대표하는 싱글녀이자 유명 칼럼니스트인 ‘캐리’는 오랜 연인인 ‘미스터 빅’과의 완벽한 사랑을 꿈꾸고, 10살 연하의 배우와 불꽃 같은 사랑에 빠진 ‘사만다’는 그를 따라 할리우드로 떠나지만 자유로운 섹스와 뉴욕, 그리고 우정에 목말라한다.  쿨하고 이지적인 변호사 ‘미란다’는 평화롭기만 했던 결혼 생활에 뜻밖의 위기를 맞이하고, 남부러울 것 없는 결혼생활을 하고 있지만 아이를 가질 수 없어 고민하던 ‘샬롯’에게는 반가운 소식이 찾아오는데! 화려한 도시 뉴욕에서 영원한 해피엔딩을 꿈꾸는 그녀들. 하지만 인생에는 항상 반전이 있기 마련! 해피엔딩을 꿈꾸는 그녀들의 섹스보다 솔직하고 연애보다 짜릿한 사랑이 시작된다!",섹스 앤 더 시티
